Unnamed: 0,ID,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Description,Number,Street,City,County,State,Temperature(F),Visibility(mi),Weather_Condition,Traffic_Signal
3695394,A-3702244,,2,2020-01-26 07:35:00,2020-01-26 11:08:03,45.39255,-94.66852,At CR-10/Main St - Vehicle spun around.,26707.0, State Highway 23,Paynesville,Stearns,MN,22.0,10.0,Cloudy,False
3695395,A-3702245,,2,2020-01-26 08:38:00,2020-01-26 11:51:04,48.40236,-93.02377,At CR-23/Nett Lake Rd - Vehicle spun around.,9310.0, Highway 53,Orr,St. Louis,MN,21.0,10.0,Cloudy,False
3695396,A-3702246,,2,2020-01-26 09:24:00,2020-01-26 12:38:03,45.00746,-93.401,At 13th Ave/Plymouth Ave - Accident.,,26th Ave N,Minneapolis,Hennepin,MN,24.0,10.0,Cloudy,False
3695397,A-3702247,,2,2020-01-26 10:31:00,2020-01-26 13:44:04,44.17775,-93.9642,At CR-3/Thompson Ravine Rd - Vehicle spun around.,,MN-60 W,Mankato,Blue Earth,MN,,5.0,Fair,False
3695398,A-3702248,,2,2020-01-26 10:31:00,2020-01-26 13:44:04,46.45063,-92.88372,At CR-12 - Accident.,5652.0, Highway 27,Kettle River,Carlton,MN,25.0,10.0,Cloudy,False
3695399,A-3702249,,2,2020-01-26 10:41:00,2020-01-26 13:14:05,44.96499,-93.28723,At Hennepin/Lyndale Ave/Exit 231 - Accident. Object on roadway {something that does not neccessarily block the road or part of it}.,,I-94 W,Minneapolis,Hennepin,MN,27.0,10.0,Cloudy,False
3695400,A-3702250,,2,2020-01-26 10:38:00,2020-01-26 14:11:01,46.87059,-93.61397,At CR-3 - Vehicle spun around.,58325.0, US Highway 169,Palisade,Aitkin,MN,23.0,10.0,Cloudy,False
3695401,A-3702251,,2,2020-01-26 10:53:00,2020-01-26 12:06:09,44.6813,-93.29361,At 185th St/Exit 84 - Accident.,,185th St W,Lakeville,Dakota,MN,27.0,10.0,Fair,False
3695402,A-3702252,,2,2020-01-26 11:04:00,2020-01-26 11:37:12,44.97713,-93.08881,At Maryland Ave/Exit 109 - Accident.,,Maryland Ave E,Saint Paul,Ramsey,MN,26.0,10.0,Cloudy,False
3695403,A-3702253,,2,2020-01-26 11:13:00,2020-01-26 14:26:02,45.75702,-92.99096,At MN-361/CR-1/Exit 159 - Accident.,,I-35 S,Pine City,Pine,MN,24.0,10.0,Cloudy,False
3695404,A-3702254,,2,2020-01-26 12:40:00,2020-01-26 13:33:11,45.57277,-93.21393,At Main St - Accident.,866.0, 1st Ave E,Cambridge,Isanti,MN,25.0,10.0,Cloudy,False
3695405,A-3702255,,2,2020-01-26 12:37:00,2020-01-26 14:29:07,45.1279,-93.486,At I-94 - Accident.,,I-94 E,Maple Grove,Hennepin,MN,27.0,10.0,Cloudy,False
3695406,A-3702256,,2,2020-01-26 12:48:00,2020-01-26 16:01:02,44.82646,-94.27371,At N Armstrong Ave - Accident.,299.0, Front St,Glencoe,McLeod,MN,27.0,7.0,Cloudy,False
3695407,A-3702257,,2,2020-01-26 10:41:00,2020-01-26 13:54:02,44.96504,-93.2873,At Hennepin/Lyndale Ave/Exit 231 - Accident.,,I-94 E,Minneapolis,Hennepin,MN,27.0,10.0,Cloudy,False
3695408,A-3702258,,2,2020-01-26 13:01:00,2020-01-26 14:14:10,44.73183,-93.12773,At CR-42/150th St - Accident.,15025.0, S Robert Trl,Rosemount,Dakota,MN,28.0,10.0,Fair,True
3695409,A-3702259,,2,2020-01-26 12:58:00,2020-01-26 16:11:03,46.86527,-92.84821,At CR-31 - Accident.,11099.0, Highway 2,Floodwood,St. Louis,MN,25.0,10.0,Fair,False
3695410,A-3702260,,2,2020-01-26 13:33:00,2020-01-26 15:07:09,45.63529000000001,-93.38892,At MN-95 - Accident.,36806.0, Roanoke St NW,Dalbo,Isanti,MN,25.0,10.0,Cloudy,False
3695411,A-3702261,,2,2020-01-26 13:47:00,2020-01-26 17:02:02,43.80496,-93.2926,At MN-251/Exit 18 - Accident.,,I-35 S,Ellendale,Freeborn,MN,27.0,2.0,Fog,False
3695412,A-3702262,,2,2020-01-26 13:56:00,2020-01-26 17:09:03,45.16395,-93.86808,At US-12 - Accident.,633.0, Lake Blvd S,Buffalo,Wright,MN,28.0,10.0,Cloudy,False
3695413,A-3702263,,2,2020-01-26 15:00:00,2020-01-26 16:14:10,44.98427,-93.2982,At I-94/Lyndale Ave - Accident.,599.0, Humboldt Ave N,Minneapolis,Hennepin,MN,29.0,8.0,Cloudy,True
3695414,A-3702264,,2,2020-01-26 15:48:00,2020-01-26 16:41:11,45.16404,-93.03111,At CR-14/Exit 123 - Accident. Object on roadway {something that does not neccessarily block the road or part of it}.,,I-35E N,Hugo,Anoka,MN,28.0,7.0,Cloudy,False
3695415,A-3702265,,2,2020-01-26 15:55:00,2020-01-26 16:49:11,44.89056,-93.32182,Ramp to MN-62 Westbound - Accident.,,Crosstown Hwy W,Minneapolis,Hennepin,MN,30.0,8.0,Cloudy,False
3695416,A-3702266,,2,2020-01-26 17:03:00,2020-01-26 20:16:02,45.5854,-95.5313,At CR-14 - Vehicle spun around.,21998.0, State Highway 29,Starbuck,Pope,MN,27.0,3.0,Partly Cloudy,False
3695417,A-3702267,,2,2020-01-26 17:23:00,2020-01-26 20:46:07,45.28128,-93.7472,At I-94/US-52 (West) - Accident.,,I-94 E,Monticello,Wright,MN,29.0,10.0,Fair,False
3695418,A-3702268,,2,2020-01-26 17:37:30,2020-01-26 18:11:42,45.72808,-92.99178,At MN-70/Exit 165 - Vehicle spun around.,,I-35 N,Rush City,Chisago,MN,24.0,10.0,Cloudy,False
3695419,A-3702269,,2,2020-01-26 17:37:00,2020-01-26 19:32:07,45.71853,-92.992,At MN-70/Exit 165 - Vehicle spun around.,,I-35 N,Rush City,Chisago,MN,24.0,10.0,Cloudy,False
3695420,A-3702270,,2,2020-01-26 17:54:00,2020-01-26 21:07:02,46.35722,-94.24425,At CR-77/CR-49/Pine Beach Rd NW - Accident.,444.0, State Highway 371,Baxter,Crow Wing,MN,25.0,10.0,Cloudy,False
3695421,A-3702271,,2,2020-01-26 17:38:00,2020-01-26 20:51:02,45.73507,-92.99174,At MN-70/Exit 165 - Vehicle spun around.,,I-35 N,Rush City,Pine,MN,24.0,10.0,Cloudy,False
3695422,A-3702272,,2,2020-01-26 18:41:00,2020-01-26 21:55:02,47.16962,-92.47656,At CR-52/Arkola Rd/Comstock Lake Rd - Accident.,9131.0, Highway 53,Cotton,St. Louis,MN,24.0,10.0,Cloudy,False
3695423,A-3702273,,2,2020-01-26 18:46:00,2020-01-26 21:59:03,44.37285,-95.9099,At MN-91 - Accident.,2193.0, State Highway 23,Lynd,Lyon,MN,32.0,10.0,Cloudy,False
3695424,A-3702274,,2,2020-01-26 20:02:00,2020-01-26 23:15:02,44.279,-92.42425,At MN-247/CR-12/115th St NE - Accident.,61878.0, Highway 63,Zumbro Falls,Wabasha,MN,27.0,10.0,Cloudy,False
3695425,A-3702275,,2,2020-01-26 21:01:00,2020-01-27 00:16:02,44.77701,-93.27785,At MN-13 - Accident.,,Highway 13,Burnsville,Dakota,MN,26.0,4.0,Cloudy,True
3695426,A-3702276,,2,2020-01-26 21:06:00,2020-01-27 00:19:02,45.35092,-92.9992,At CR-19/Exit 139 - Accident.,,I-35 N,Wyoming,Chisago,MN,24.0,10.0,Cloudy,False
3695427,A-3702277,,2,2020-01-26 21:23:00,2020-01-27 00:17:03,46.90945,-92.38814,At CR-885/CR-98/Industrial Rd - Accident.,5469.0, Highway 53,Saginaw,St. Louis,MN,25.0,10.0,Fair,False
3695430,A-3702280,,2,2020-01-26 22:56:00,2020-01-27 00:09:11,44.86473,-94.33355,At MN-7 - Vehicle spun around.,,State Highway 22,Hutchinson,McLeod,MN,27.0,10.0,Cloudy,False
3695431,A-3702281,,2,2020-01-26 23:35:00,2020-01-27 00:08:12,44.28759,-92.85125,At MN-56/Highway 56 Blvd/Mogren Hl - Vehicle spun around.,8865.0, Highway 60 Blvd,Wanamingo,Goodhue,MN,26.0,5.0,Cloudy,False
3696205,A-3703055,,2,2020-01-27 00:06:00,2020-01-27 03:19:02,45.09171,-93.18803,At County Road H - Vehicle spun around.,,Highway 10,Saint Paul,Ramsey,MN,25.0,10.0,Cloudy,False
3696206,A-3703056,,2,2020-01-27 00:02:00,2020-01-27 03:35:01,45.1079,-93.18825,At US-10/Exit 30 - Vehicle spun around.,,County Road I W,Saint Paul,Ramsey,MN,25.0,10.0,Cloudy,False
3696207,A-3703057,,2,2020-01-27 00:27:00,2020-01-27 04:00:01,45.12476,-93.3021,Ramp to MN-610 Eastbound - Accident.,,MN-610 E,Minneapolis,Hennepin,MN,24.0,9.0,Cloudy,False
3696208,A-3703058,,2,2020-01-27 00:51:00,2020-01-27 04:04:02,46.46524,-92.72,At CR-6/Exit 220 - Accident.,,I-35 N,Barnum,Carlton,MN,27.0,10.0,Cloudy,False
3696209,A-3703059,,2,2020-01-27 01:50:00,2020-01-27 05:04:02,44.2837,-92.86278,At MN-56/Highway 56 Blvd/Mogren Hl - Accident.,8509.0, Highway 60 Blvd,Wanamingo,Goodhue,MN,25.0,10.0,Cloudy,False
3696210,A-3703060,,2,2020-01-27 02:46:00,2020-01-27 05:39:03,44.95174,-93.16706,At Snelling Ave/Exit 238 - Accident.,,I-94 W,Saint Paul,Ramsey,MN,24.0,10.0,Cloudy,False
3696211,A-3703061,,2,2020-01-27 03:54:00,2020-01-27 05:08:11,44.77897,-93.34461,At CR-31/Lynn Ave - Accident.,5107.0, Highway 13 W,Savage,Scott,MN,24.0,8.0,Cloudy,True
3696212,A-3703062,,2,2020-01-27 04:37:00,2020-01-27 05:11:12,44.07214000000001,-94.37421,At CR-20/Robinson St/Cemetery Rd - Accident.,84773.0, State Highway 60,Madelia,Watonwan,MN,,,,False
3696213,A-3703063,,2,2020-01-27 04:50:00,2020-01-27 06:53:12,44.94848,-93.34801,At CR-5/Minnetonka Blvd - Accident.,,Beltline Hwy S,Minneapolis,Hennepin,MN,24.0,9.0,Cloudy,False
3696214,A-3703064,,2,2020-01-27 05:20:00,2020-01-27 06:53:08,46.28808,-95.96693,At CR-35 - Vehicle spun around.,24526.0, State Highway 210,Fergus Falls,Otter Tail,MN,19.0,10.0,Cloudy,False
3696215,A-3703065,,2,2020-01-27 05:42:00,2020-01-27 07:35:07,44.76808,-93.88849,At CR-134 - Vehicle spun around.,14696.0, Highway 212,Norwood Young America,Carver,MN,22.0,7.0,Cloudy,False
3696216,A-3703066,,2,2020-01-27 05:55:00,2020-01-27 07:58:12,44.95599,-93.19236,At Cretin Ave/Vandalia St/Exit 237 - Accident.,,Vandalia St,Saint Paul,Ramsey,MN,24.0,10.0,Cloudy,False
3696217,A-3703067,,2,2020-01-27 06:07:00,2020-01-27 07:20:10,45.04368,-93.45271,At CR-9/Rockford Rd/Exit 23 - Accident.,13588.0, Schmidt Lake Rd,Minneapolis,Hennepin,MN,24.0,9.0,Cloudy,False
3696218,A-3703068,,2,2020-01-27 06:22:00,2020-01-27 07:38:10,45.22231,-93.02788,At I-35 E-W Northern Split - Accident.,,I-35W N,Forest Lake,Anoka,MN,25.0,10.0,Cloudy,False
3696219,A-3703069,,2,2020-01-27 06:27:00,2020-01-27 07:00:12,45.55172,-93.0865,At CR-21/Cedar Crest Trl NE - Accident.,7296.0, Highway 95 NE,North Branch,Isanti,MN,25.0,10.0,Cloudy,False
3696220,A-3703070,,2,2020-01-27 06:41:00,2020-01-27 08:15:08,45.33397,-92.72347,At MN-243/Osceola Rd - Accident.,18800.0, Shamrock Ln,Shafer,Chisago,MN,24.0,5.0,Cloudy,False
3696221,A-3703071,,2,2020-01-27 06:40:00,2020-01-27 07:53:09,44.93054,-93.1414,Ramp to I-35E Northbound - Accident.,,I-35E N,Saint Paul,Ramsey,MN,24.0,10.0,Cloudy,False
3696222,A-3703072,,2,2020-01-27 06:42:00,2020-01-27 07:35:11,46.49961,-95.09318,At US-10/Ash Ave - Vehicle spun around.,19001.0, US Highway 71,Wadena,Wadena,MN,16.0,10.0,Cloudy,False
3696223,A-3703073,,2,2020-01-27 06:45:00,2020-01-27 07:58:09,45.31211,-93.64816,At Main St - Accident.,14873.0, Highway 10,Elk River,Sherburne,MN,23.0,10.0,Cloudy,False
3696224,A-3703074,,2,2020-01-27 06:47:00,2020-01-27 08:40:07,44.3083,-93.97034,At US-14/MN-60 - Accident.,1724.0, S Minnesota Ave,Saint Peter,Nicollet,MN,,0.25,N/A Precipitation,False
3696226,A-3703076,,2,2020-01-27 07:05:00,2020-01-27 07:38:12,45.25047,-93.02443,At MN-97/CR-23/Exit 129 - Vehicle spun around.,,Lake Dr NE,Forest Lake,Anoka,MN,25.0,6.0,Light Freezing Drizzle,False
3696227,A-3703077,,2,2020-01-27 07:05:00,2020-01-27 08:39:08,45.32271,-92.73097,At MN-243/Osceola Rd - Accident.,26100.0, Saint Croix Trl,Shafer,Chisago,MN,24.0,5.0,Cloudy,False
3696228,A-3703078,,2,2020-01-27 07:03:00,2020-01-27 07:38:12,46.45325,-94.02693,At MN-25 - Vehicle spun around.,17704.0, County Road 12,Ironton,Crow Wing,MN,21.0,7.0,Cloudy,False
3696232,A-3703082,,2,2020-01-27 07:21:00,2020-01-27 07:55:13,45.27945,-93.00326,At CR-2/Exit 131 - Accident.,,I-35 N,Forest Lake,Washington,MN,25.0,6.0,Light Freezing Drizzle,False
3696233,A-3703083,,2,2020-01-27 07:22:00,2020-01-27 09:15:08,45.22246,-93.02767,At I-35 E-W Northern Split - Accident.,,I-35E N,Forest Lake,Anoka,MN,25.0,6.0,Light Freezing Drizzle,False
3696235,A-3703085,,2,2020-01-27 07:29:00,2020-01-27 09:03:08,45.25348,-92.88975,At MN-97/Scandia Trl - Accident.,20967.0, Manning Trl N,Scandia,Washington,MN,24.0,3.0,Cloudy,False
3696236,A-3703086,,2,2020-01-27 07:31:00,2020-01-27 09:04:08,45.26309000000001,-93.01154,At CR-2/Exit 131 - Accident.,,I-35 N,Forest Lake,Washington,MN,25.0,6.0,Light Freezing Drizzle,False
3696237,A-3703087,,2,2020-01-27 07:38:00,2020-01-27 08:52:09,45.38294000000001,-92.70241,At US-8/Lake Blvd - Accident.,20369.0, Lake Blvd,Shafer,Chisago,MN,24.0,3.0,Cloudy,False
3696238,A-3703088,,2,2020-01-27 07:37:00,2020-01-27 08:31:11,44.85519,-93.29804,At 82nd St/Exit 8 - Accident.,,I-35W N,Minneapolis,Hennepin,MN,25.0,10.0,Cloudy,False
3696239,A-3703089,,2,2020-01-27 07:41:00,2020-01-27 10:14:05,45.41908,-92.6698,At US-8/1st St - Accident.,874.0, Saint Croix Trl,Taylors Falls,Chisago,MN,24.0,3.0,Cloudy,False
3696240,A-3703090,,2,2020-01-27 07:42:00,2020-01-27 09:16:09,46.85022,-92.58049,At MN-33/Old Hwy 33 - Accident.,8624.0, Highway 2,Brookston,St. Louis,MN,21.0,7.0,Fair,False
3696241,A-3703091,,2,2020-01-27 07:47:00,2020-01-27 08:20:12,45.06179,-93.15831,At MN-51/Exit 42 - Vehicle spun around.,,Hamline Ave N,Saint Paul,Ramsey,MN,25.0,6.0,Light Freezing Drizzle,False
3696242,A-3703092,,2,2020-01-27 07:52:00,2020-01-27 08:45:11,45.23061,-93.02814,At MN-97/CR-23/Exit 129 - Vehicle spun around.,,I-35 N,Forest Lake,Anoka,MN,25.0,6.0,Light Freezing Drizzle,False
3696243,A-3703093,,2,2020-01-27 07:58:00,2020-01-27 08:53:11,45.06884,-93.26336,At MN-47/University Ave/Exit 37 - Accident.,,I-694 W,Minneapolis,Anoka,MN,25.0,6.0,Light Freezing Drizzle,False
3696244,A-3703094,,2,2020-01-27 07:56:00,2020-01-27 10:29:05,43.72024,-91.43504,At MN-76/N Kingston St - Accident.,8804.0, Indian Springs Rd,Caledonia,Houston,MN,27.0,2.0,Fog,False
3696245,A-3703095,,2,2020-01-27 07:59:00,2020-01-27 10:32:05,46.34279,-94.24517,At MN-210/MN-371-br - Accident.,,MN-371,Baxter,Crow Wing,MN,20.0,7.0,Cloudy,False
3696246,A-3703096,,2,2020-01-27 07:54:00,2020-01-27 08:48:12,44.9716,-93.49306,At US-12/CR-15/Wayzata Blvd - Accident.,,US-12 E,Wayzata,Hennepin,MN,24.0,8.0,Cloudy,False
3696247,A-3703097,,2,2020-01-27 08:01:00,2020-01-27 08:34:12,46.89951,-92.37303,At CR-885/CR-98/Industrial Rd - Vehicle spun around.,5385.0, Highway 53,Saginaw,St. Louis,MN,21.0,10.0,Fair,False
3696248,A-3703098,,2,2020-01-27 08:07:00,2020-01-27 09:40:09,44.89593,-93.14695,At I-35e - Accident.,1115.0, Sibley Memorial Hwy,Saint Paul,Dakota,MN,24.0,10.0,Cloudy,False
3696249,A-3703099,,2,2020-01-27 08:06:00,2020-01-27 09:00:11,45.21658,-92.98088,At CR-4/170th St - Vehicle spun around.,18401.0, Forest Blvd N,Forest Lake,Washington,MN,25.0,6.0,Light Freezing Drizzle,False
3696250,A-3703100,,2,2020-01-27 08:06:00,2020-01-27 08:59:11,46.60965,-92.55536,At MN-210/Exit 235 - Vehicle spun around.,,I-35 N,Carlton,Carlton,MN,19.0,7.0,Fair,False
3696254,A-3703104,,2,2020-01-27 08:20:00,2020-01-27 08:54:12,45.21436,-93.02848,At I-35 E-W Northern Split - Vehicle spun around.,,I-35E N,Forest Lake,Anoka,MN,27.0,6.0,Light Freezing Drizzle,False
3696255,A-3703105,,2,2020-01-27 08:30:00,2020-01-27 09:03:12,45.21436,-93.02848,At I-35 E-W Northern Split - Vehicle spun around.,,I-35E N,Forest Lake,Anoka,MN,27.0,6.0,Light Freezing Drizzle,False
3696256,A-3703106,,2,2020-01-27 08:31:00,2020-01-27 09:04:12,45.38233,-92.70356,At MN-243/Osceola Rd - Vehicle spun around.,30127.0, Saint Croix Trl,Shafer,Chisago,MN,24.0,3.0,Cloudy,False
3696258,A-3703108,,2,2020-01-27 08:25:00,2020-01-27 09:18:11,46.63174,-92.53135,At MN-210/Exit 235 - Accident.,,I-35 N,Carlton,Carlton,MN,19.0,7.0,Fair,False
3696259,A-3703109,,2,2020-01-27 08:51:00,2020-01-27 09:24:12,45.21459,-93.03432,At Lake Dr NE - Accident.,,I-35W N,Forest Lake,Anoka,MN,27.0,6.0,Light Freezing Drizzle,False
3696260,A-3703110,,2,2020-01-27 08:57:00,2020-01-27 10:11:09,45.03619000000001,-93.343,At MN-100 - Accident.,,Beltline Hwy N,Minneapolis,Hennepin,MN,24.0,9.0,Cloudy,False
3696261,A-3703111,,2,2020-01-27 08:58:00,2020-01-27 09:32:12,45.38226,-92.70359,At MN-243/Osceola Rd - Accident.,30119.0, Saint Croix Trl,Shafer,Chisago,MN,24.0,5.0,Cloudy,False
3696262,A-3703112,,2,2020-01-27 08:59:00,2020-01-27 09:52:11,45.03146,-92.98478,At MN-120/Geneva Ave N/Century Ave N/Division St N - Accident.,2899.0, Division St N,Saint Paul,Ramsey,MN,25.0,10.0,Cloudy,True
3696263,A-3703113,,2,2020-01-27 08:56:00,2020-01-27 09:39:11,45.21458,-93.03431,At Lake Dr NE - Accident.,,I-35W N,Hugo,Anoka,MN,27.0,6.0,Light Freezing Drizzle,False
3696264,A-3703114,,2,2020-01-27 09:05:00,2020-01-27 10:18:10,45.03416,-92.98484,At I-694 - Accident.,,Century Ave N,Saint Paul,Washington,MN,25.0,5.0,Cloudy,False
3696269,A-3703119,,2,2020-01-27 09:01:00,2020-01-27 09:54:11,45.21459,-93.03432,At Lake Dr NE - Accident.,,I-35W N,Forest Lake,Anoka,MN,27.0,6.0,Light Freezing Drizzle,False
3696270,A-3703120,,2,2020-01-27 09:26:00,2020-01-27 10:39:09,46.47099,-94.29334,At CR-77/CR-49/Pine Beach Rd NW - Accident.,22011.0, State Highway 371,Nisswa,Crow Wing,MN,20.0,9.0,Cloudy,False
3696271,A-3703121,,2,2020-01-27 09:20:00,2020-01-27 10:34:09,46.88285,-92.35232,At CR-15/Munger Shaw Rd - Accident.,5241.0, Highway 53,Saginaw,St. Louis,MN,19.0,10.0,Fair,False
3696272,A-3703122,,2,2020-01-27 09:35:00,2020-01-27 10:28:12,44.85974,-93.36242,At US-169/Exit 10 - Accident.,,I-494 W,Minneapolis,Hennepin,MN,25.0,10.0,Cloudy,False
3696273,A-3703123,,2,2020-01-27 09:50:00,2020-01-27 10:44:11,45.53278,-94.2155,At I-94/US-52 - Vehicle spun around.,1255.0, State Highway 15,Waite Park,Stearns,MN,22.0,10.0,Cloudy,False
3696278,A-3703128,,2,2020-01-27 11:11:00,2020-01-27 12:44:10,46.4321,-94.30689,At CR-77/CR-49/Pine Beach Rd NW - Accident.,,Soder Rd,Brainerd,Crow Wing,MN,20.0,10.0,Cloudy,False
3696280,A-3703130,,2,2020-01-27 11:55:00,2020-01-27 12:48:11,46.47016,-93.8886,At Placid Dr - Vehicle spun around.,20966.0, State Highway 6,Deerwood,Crow Wing,MN,18.0,10.0,Cloudy,False
3696282,A-3703132,,2,2020-01-27 13:27:00,2020-01-27 14:20:11,44.84017,-93.79511,At MN-284/Olive St - Accident.,,State Highway 5,Waconia,Carver,MN,22.0,7.0,Cloudy,True
3696283,A-3703133,,2,2020-01-27 13:56:00,2020-01-27 15:50:07,44.95142,-93.01513,At McKnight Rd/Exit 246 - Accident.,,Ruth St N,Saint Paul,Ramsey,MN,27.0,10.0,Cloudy,False
3696284,A-3703134,,2,2020-01-27 14:16:00,2020-01-27 15:10:10,46.31101,-95.08266,At CR-24/W Main St - Vehicle spun around.,46998.0, US 71,Hewitt,Todd,MN,18.0,10.0,Cloudy,False
3696285,A-3703135,,2,2020-01-27 14:55:00,2020-01-27 18:28:01,46.75463,-95.52912,At CR-115 - Accident.,41584.0, State Highway 87,Frazee,Becker,MN,16.0,3.0,Light Snow,False
3696286,A-3703136,,2,2020-01-27 15:18:00,2020-01-27 16:52:09,47.78716,-94.26948,At CR-13 - Accident.,62974.0, State Highway 46,Northome,Itasca,MN,16.0,7.0,Light Snow,False
3696287,A-3703137,,2,2020-01-27 15:31:00,2020-01-27 16:44:10,45.06751,-93.24745,At MN-65/Central Ave/Exit 38 - Accident.,,Central Ave NE,Minneapolis,Anoka,MN,25.0,10.0,Cloudy,False
3696288,A-3703138,,2,2020-01-27 15:41:00,2020-01-27 16:54:11,44.88978,-93.35,At MN-62 - Accident.,,Beltline Hwy N,Minneapolis,Hennepin,MN,26.0,10.0,Cloudy,False
3696289,A-3703139,,2,2020-01-27 16:07:00,2020-01-27 16:40:13,44.97706,-93.08853,At Maryland Ave/Exit 109 - Accident.,,I-35E N,Saint Paul,Ramsey,MN,27.0,10.0,Cloudy,False
3696290,A-3703140,,2,2020-01-27 16:10:00,2020-01-27 19:03:04,44.97163,-93.08849,At Maryland Ave/Exit 109 - Accident.,,I-35E N,Saint Paul,Ramsey,MN,27.0,10.0,Cloudy,False
3696291,A-3703141,,2,2020-01-27 16:08:00,2020-01-27 16:41:12,45.01003,-93.1867,At I-35W/Cleveland Ave - Accident.,,Cleveland Ave N,Saint Paul,Ramsey,MN,27.0,10.0,Cloudy,False
3696292,A-3703142,,2,2020-01-27 16:30:00,2020-01-27 18:43:07,44.04954,-92.49143,At 37th St - Accident.,,US-52 N,Rochester,Olmsted,MN,25.0,10.0,Cloudy,False
3696294,A-3703144,,2,2020-01-27 16:45:00,2020-01-27 17:19:12,44.80962,-93.10049,At MN-3/Robert Trl - Accident.,9645.0, Jefferson Trl,Inver Grove Heights,Dakota,MN,27.0,10.0,Cloudy,False
3696295,A-3703145,,2,2020-01-27 16:57:00,2020-01-27 17:50:10,44.18844,-93.98226,At MN-22-BR/N Riverfront Dr/Old Hwy 22 - Accident.,,N Riverfront Dr,Mankato,Blue Earth,MN,,,,False
3696296,A-3703146,,2,2020-01-27 17:12:00,2020-01-27 18:25:09,43.67927,-92.96212,At 11th Dr NE/Exit 179 - Accident.,,County Hwy-46 W,Austin,Mower,MN,25.0,10.0,Cloudy,False
3696297,A-3703147,,2,2020-01-27 17:19:00,2020-01-27 18:12:11,45.01062,-93.0898,At MN-36/Exit 111 - Accident.,,MN-36 E,Saint Paul,Ramsey,MN,26.0,10.0,Cloudy,False
3696298,A-3703148,,2,2020-01-27 17:24:00,2020-01-27 18:37:09,44.98315,-93.40073,At MN-55 - Accident.,,US-169 S,Minneapolis,Hennepin,MN,23.0,8.0,Cloudy,False
3696299,A-3703149,,2,2020-01-27 17:24:00,2020-01-27 18:57:08,44.48604,-93.44141,At CR-5/Dent Ave - Accident.,895.0, Central St W,Lonsdale,Rice,MN,23.0,10.0,Partly Cloudy,False
3696301,A-3703151,,2,2020-01-27 17:32:00,2020-01-27 18:26:11,44.96619000000001,-93.27782,At I-35W/11th St/Exit 233 - Accident.,,MN-55 E,Minneapolis,Hennepin,MN,24.0,9.0,Cloudy,False
3696304,A-3703154,,2,2020-01-27 17:42:00,2020-01-27 18:35:11,44.97071,-93.34095,At MN-100/Exit 5 - Accident.,,Beltline Hwy S,Minneapolis,Hennepin,MN,24.0,9.0,Cloudy,False
3696306,A-3703156,,2,2020-01-27 18:06:00,2020-01-27 19:19:10,45.48311,-95.09218,At US-71/Langdon Ave - Vehicle spun around.,47111.0, State Highway 55,Brooten,Stearns,MN,16.0,5.0,Cloudy,False
3696307,A-3703157,,2,2020-01-27 18:20:00,2020-01-27 18:53:12,44.60125,-92.99326,At MN-50 - Vehicle spun around.,5591.0, 240th St E,Hampton,Dakota,MN,25.0,10.0,Cloudy,False
3696310,A-3703160,,2,2020-01-27 18:42:00,2020-01-27 19:35:11,44.28261,-94.80645,At CR-16/MN-258 - Vehicle spun around.,22003.0, County Road 8,Sleepy Eye,Brown,MN,19.0,10.0,Cloudy,False
3696311,A-3703161,,2,2020-01-27 18:42:00,2020-01-27 19:35:11,45.06724000000001,-93.18588,At I-35W/Exit 41 - Vehicle spun around.,,I-694 W,Saint Paul,Ramsey,MN,25.0,10.0,Cloudy,False
3696312,A-3703162,,2,2020-01-27 18:50:00,2020-01-27 20:03:09,45.01631,-95.23799,At CR-7/S Cofield St - Accident.,,Babcock Ave,Raymond,Kandiyohi,MN,18.0,10.0,Cloudy,False
3696313,A-3703163,,2,2020-01-27 18:49:00,2020-01-27 19:23:12,44.83688,-93.39829,At Marth Rd/Washington Ave - Accident.,,US-169 N,Minneapolis,Hennepin,MN,23.0,9.0,Cloudy,False
3696314,A-3703164,,2,2020-01-27 18:56:00,2020-01-27 19:49:11,44.97065,-93.34097,At I-394 - Accident.,,Beltline Hwy S,Minneapolis,Hennepin,MN,23.0,8.0,Cloudy,False
3696315,A-3703165,,2,2020-01-27 19:19:00,2020-01-27 19:53:12,44.93141,-93.13639,At I-35e - Accident.,,Victoria St S,Saint Paul,Ramsey,MN,24.0,10.0,Cloudy,False
3696316,A-3703166,,2,2020-01-27 21:06:00,2020-01-28 00:19:03,47.04125,-93.8821,At Miller Rd - Vehicle spun around.,7549.0, State Highway 200 NE,Remer,Cass,MN,14.0,10.0,Cloudy,False
3696317,A-3703167,,2,2020-01-27 22:12:00,2020-01-28 00:25:06,46.34233,-94.68401,At MN-210 - Vehicle spun around.,32419.0, US Highway 10,Staples,Todd,MN,14.0,10.0,Cloudy,False
3696318,A-3703168,,2,2020-01-27 22:19:00,2020-01-28 00:12:07,46.7155,-95.70925,At MN-87/CR-29 - Vehicle spun around.,37585.0, US Highway 10,Frazee,Becker,MN,9.0,7.0,Light Snow,False
3697413,A-3704263,,2,2020-01-27 23:59:00,2020-01-28 03:12:02,44.28491,-92.66911,At US-52/MN-60 - Accident.,1396.0, S Main St,Zumbrota,Goodhue,MN,19.0,1.0,Cloudy,False
