Unnamed: 0,ID,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Description,Number,Street,City,County,State,Temperature(F),Visibility(mi),Weather_Condition,Traffic_Signal,Speed Limit,Nearest Intersection
3348037,A-3353719,,2,2020-12-24 20:07:51,2020-12-24 22:29:13.000000000,45.010086,-93.197688,Incident on I-35W NB near I-35 Drive with caution.,,I-35W N,Saint Paul,Ramsey,MN,2.0,10.0,Fair,False,60,MN-36 E
3348067,A-3353750,,2,2020-11-18 07:14:02,2020-11-18 12:42:44.000000000,45.014451,-92.958787,Incident on I-694 SB near 40TH ST Drive with caution.,,I-694 S,Saint Paul,Washington,MN,34.0,10.0,Fair,False,60,
3348075,A-3353758,,2,2020-12-30 16:21:03,2020-12-30 18:21:10.000000000,45.719638,-94.953818,Accident on CR-72/Exit 124 (I-94) from US-71/MN-28/Exit 127 (I-94) to I-94 E - US-52 E.,,Main St S,Sauk Centre,Stearns,MN,17.0,10.0,Cloudy,False,40,Shamrock Ln
3348118,A-3353801,,2,2020-12-25 08:03:30,2020-12-25 08:34:30.000000000,45.129825,-93.382387,Slow traffic on MN-610 E from US-169 (MN-610) to CR-14/Zane Ave (MN-610) due to accident.,,MN-610 E,Minneapolis,Hennepin,MN,-1.0,10.0,Cloudy,False,65,
3348144,A-3353827,,2,2020-12-12 04:22:43,2020-12-12 05:42:27.000000000,44.174469,-93.949145,Incident on MN-22 SB near US-14 Drive with caution.,,MN-22,Mankato,Blue Earth,MN,28.0,10.0,Fair,True,45,State Highway 22
3348146,A-3353829,,2,2020-11-19 15:44:12,2020-11-19 17:01:55.000000000,45.037454,-93.04948900000001,Incident on I-694 EB near MN-61 Drive with caution.,,I-694 E,Saint Paul,Ramsey,MN,50.0,10.0,Fair,False,60,
3348183,A-3353867,,2,2020-09-28 01:49:46,2020-09-28 03:04:55.000000000,45.196841,-93.557413,Incident on I-94 EB near MN-241 Drive with caution.,,I-94 E,Rogers,Hennepin,MN,52.0,10.0,Cloudy,False,70,US-52 E
3348278,A-3353962,,2,2020-10-16 14:42:30,2020-10-16 22:38:00.000000000,45.114701000000004,-93.18834100000001,Queuing traffic on I-35W from US-10/Exit 30 (I-35W) to CR-J/85th Ave/Exit 31A (I-35W) due to accident roadwork.,,I-35W N,Saint Paul,Ramsey,MN,41.0,10.0,Showers in the Vicinity,False,65,US-10 W
3348294,A-3353978,,2,2020-12-24 13:08:03,2020-12-24 16:56:56.000000000,45.094681,-93.290115,Accident on Brookdale Dr (MN-252) from Humboldt Ave (MN-252) to MN-252.,,State Highway 252,Minneapolis,Hennepin,MN,4.0,10.0,Fair,False,55,Brookdale Dr
3348333,A-3354018,,2,2020-11-01 06:50:12,2020-11-01 08:06:33.000000000,44.860192,-93.29814,Incident on I-35W NB near I-35W CD Drive with caution.,,I-35W N,Minneapolis,Hennepin,MN,26.0,10.0,Partly Cloudy,False,55,
3348375,A-3354060,,2,2020-10-20 20:04:23,2020-10-20 21:41:32.000000000,45.091527,-93.441714,Incident on I-94 WB near I-494 Drive with caution.,,I-94 W,Osseo,Hennepin,MN,32.0,3.0,Light Snow,False,60,I-694 W
3348380,A-3354065,,2,2020-10-05 03:10:22,2020-10-05 04:28:24.000000000,44.951838,-93.12193,Incident on I-94 WB near MARION ST Drive with caution.,,I-94 W,Saint Paul,Ramsey,MN,45.0,10.0,Fair,False,55,
3348383,A-3354068,,2,2020-11-05 01:40:21,2020-11-05 02:55:25.000000000,44.969991,-93.312453,Incident on I-394 EB near LAKE ST Drive with caution.,,I-394 E,Minneapolis,Hennepin,MN,57.0,10.0,Fair,False,55,
3348492,A-3354177,,2,2020-11-19 05:34:12,2020-11-19 08:16:48.000000000,45.011788,-93.055063,Incident on MN-61 SB near MN-36 Drive with caution.,,MN-36 W,Saint Paul,Ramsey,MN,38.0,10.0,Fair,False,55,Highway 36 E
3348600,A-3354286,,2,2020-12-19 00:43:02,2020-12-19 02:43:10.000000000,44.96602100000001,-93.265653,Accident from exit [233A] to E 15th St.,,I-94 W,Minneapolis,Hennepin,MN,33.0,5.0,Cloudy,False,55,MN-55 W
3348607,A-3354293,,2,2020-12-29 20:56:00,2020-12-29 21:33:00.000000000,44.970098,-93.400686,Slow traffic on US-169 S from I-394 (US-169) to W 22nd Ln (US-169) due to accident.,,US-169 S,Minneapolis,Hennepin,MN,22.0,1.0,Light Snow,False,55,
3348612,A-3354298,,2,2020-09-10 15:37:31,2020-09-10 19:42:30.000000000,44.95198,-93.063786,Stationary traffic on I-94 from US-61/US-10/Exit 244 (I-94) to US-52/Exit 242 (I-94) due to accident.,,I-94 W,Saint Paul,Ramsey,MN,60.0,10.0,Fair,False,55,US-61 N
3348630,A-3354317,,2,2020-10-21 03:19:30,2020-10-21 04:55:36.000000000,45.586364,-94.199329,Incident on MN-15 NB near 44TH AVE Drive with caution.,,State Highway 15,Saint Cloud,Stearns,MN,33.0,10.0,Cloudy,False,60,
3348675,A-3354362,,2,2020-12-28 20:49:00,2020-12-28 23:07:01.000000000,45.32873,-93.56098,Incident on US-169 NB near 197TH AVE Drive with caution.,19665.0, Highway 169,Elk River,Sherburne,MN,0.0,10.0,Fair,False,55,197th Ave NW
3348680,A-3354367,,2,2020-12-23 21:36:23,2020-12-23 22:53:36.000000000,44.952353,-93.087576,Incident on I-94 EB near MN-52 Drive with caution.,,US-10 E,Saint Paul,Ramsey,MN,10.0,1.0,Light Snow / Windy,False,,
3348684,A-3354371,,2,2020-12-08 00:28:03,2020-12-08 02:28:25.000000000,45.03758300000001,-93.091868,Accident on MN-49/Rice St/Exit 45 (I-694) from I-35E/I-694/Exit 46 (I-694) to I-694 E.,,I-694 E,Saint Paul,Ramsey,MN,32.0,5.0,Cloudy,False,60,US-10 E
3348690,A-3354378,,2,2020-12-06 20:58:42,2020-12-06 23:01:05.000000000,44.743002000000004,-93.27767800000001,Incident on I-35E NB near I-35 Drive with caution.,,I-35E N,Burnsville,Dakota,MN,34.0,7.0,Fair,False,70,
3348721,A-3354409,,2,2020-12-25 03:41:18,2020-12-25 07:23:21.000000000,44.471808,-93.023826,Incident on MN-19 near 30TH AVE Drive with caution.,768.0, Highway 19 Blvd,Dennison,Goodhue,MN,-8.0,10.0,Fair,False,45,10th Ave
3348736,A-3354424,,2,2020-10-26 00:07:21,2020-10-26 01:22:27.000000000,44.966770000000004,-93.272613,Incident on I-94 WB near 3RD AVE Drive with caution.,,I-94 W,Minneapolis,Hennepin,MN,27.0,10.0,Mostly Cloudy,False,55,
3348738,A-3354426,,2,2020-12-27 08:31:24,2020-12-27 11:36:21.000000000,47.391923999999996,-93.07517299999999,Incident on US-169 NB near 1ST ST Drive with caution.,,1st St,Keewatin,Itasca,MN,,,,False,30,US Highway 169
3348869,A-3354558,,2,2020-12-08 00:13:45,2020-12-08 02:13:54.000000000,44.836973,-93.398298,Accident on CR-1/Pioneer Trl (US-169) from Marth Rd (US-169) to US-169 N.,,US-169 N,Minneapolis,Hennepin,MN,30.0,3.0,Cloudy,False,65,
3348873,A-3354562,,2,2020-11-11 20:45:00,2020-11-12 00:05:30.000000000,44.943083,-93.077062,Slow traffic on US-52 N from Eaton St (US-52) to I-94/US-10 (US-52) due to accident.,,US-52 N,Saint Paul,Ramsey,MN,34.0,10.0,Fair,False,55,
3348917,A-3354606,,2,2020-12-27 22:57:37,2020-12-28 00:33:38.000000000,45.010031,-93.166948,Incident on MN-36 EB near I-35W Drive with caution.,,Highway 36 W,Saint Paul,Ramsey,MN,16.0,10.0,Fair,False,55,
3348929,A-3354618,,2,2020-12-19 02:25:22,2020-12-19 03:44:37.000000000,44.966799,-93.27492099999999,Incident on I-94 WB near MN-65 Drive with caution.,,I-94 W,Minneapolis,Hennepin,MN,30.0,6.0,Cloudy,False,55,MN-55 W
3348959,A-3354648,,2,2020-12-22 00:28:12,2020-12-22 01:46:57.000000000,44.966023,-93.265651,Incident on I-94 WB near PORTLAND AVE Drive with caution.,,I-94 W,Minneapolis,Hennepin,MN,23.0,10.0,Cloudy,False,55,MN-55 W
3348971,A-3354660,,2,2020-11-20 15:59:23,2020-11-20 17:35:24.000000000,43.660361,-94.11664499999999,Incident on I-90 EB near CR-1 Drive with caution.,,I-90 E,Blue Earth,Faribault,MN,40.0,10.0,Fair,False,70,
3349052,A-3354742,,2,2020-10-25 17:48:23,2020-10-25 19:04:21.000000000,44.910866,-93.401146,Incident on US-169 NB near LINCOLN DR Drive with caution.,,US-169 N,Hopkins,Hennepin,MN,28.0,10.0,Cloudy,False,55,
3349056,A-3354746,,2,2020-11-06 01:31:56,2020-11-06 04:02:19.000000000,44.83656,-93.398556,Incident on US-169 SB near ANDERSON LAKES PKY Drive with caution.,,Town Line Ave,Minneapolis,Hennepin,MN,53.0,10.0,Fair,False,65,
3349119,A-3354809,,2,2020-12-02 00:53:57,2020-12-02 02:11:44.000000000,44.947534999999995,-93.07961,Incident on MN-52 SB near (MISSISSIPPI RIVER) Drive with caution.,,US-52 S,Saint Paul,Ramsey,MN,20.0,9.0,Fair,False,55,
3349122,A-3354812,,2,2020-12-23 21:34:54,2020-12-23 22:50:00.000000000,43.637535,-95.55112,Incident on I-90 EB near MN-60 Drive with caution.,,I-90 E,Worthington,Nobles,MN,3.0,1.0,Light Snow,False,70,
3349134,A-3354824,,2,2020-09-21 15:02:32,2020-09-21 16:21:21.000000000,45.098521999999996,-93.40236,Incident on US-169 SB near CR-81 Drive with caution.,,US-169 S,Osseo,Hennepin,MN,74.0,10.0,Partly Cloudy,False,55,
3349137,A-3354827,,2,2020-11-10 23:47:22,2020-11-11 01:04:11.000000000,44.981792999999996,-93.27533100000001,Incident on I-394 WB near 3RD ST Drive with caution.,,N 5th St,Minneapolis,Hennepin,MN,27.0,3.0,Light Snow,False,30,3rd Ave N
3349164,A-3354854,,2,2020-10-12 09:16:30,2020-10-12 10:11:30.000000000,45.131453,-93.188479,Slow traffic on I-35W from Lake Dr/Exit 31B (I-35W) to CR-52/95th Ave/Exit 32 (I-35W) due to accident roadwork.,,I-35W N,Minneapolis,Anoka,MN,52.0,10.0,Partly Cloudy,False,65,
3349183,A-3354873,,2,2020-12-27 07:19:47,2020-12-27 09:20:41.000000000,44.815131,-93.398112,Incident on US-169 NB near OLD SHAKOPEE Drive with caution.,,US-169 N,Minneapolis,Hennepin,MN,22.0,8.0,Cloudy,False,65,Shakopee Byp N
3349222,A-3354912,,2,2020-12-24 21:25:03,2020-12-24 23:05:13.000000000,45.053483,-93.058029,Incident on I-35E SB near CO RD Drive with caution.,,I-35E N,Saint Paul,Ramsey,MN,-2.0,10.0,Fair,False,70,
3349242,A-3354933,,2,2020-09-23 08:37:42,2020-09-23 09:55:55.000000000,44.965656,-93.28811400000001,Incident on I-94 EB near HENNEPIN AVE Drive with caution.,,US-12 E,Minneapolis,Hennepin,MN,64.0,10.0,Fair,False,60,I-94 E
3349244,A-3354935,,2,2020-10-19 00:06:20,2020-10-19 03:06:33.000000000,44.058898,-93.282433,Incident on US-14 WB near US-218 Drive with caution.,,US Highway 14,Owatonna,Steele,MN,23.0,10.0,Fair,False,65,
3349247,A-3354938,,2,2020-09-23 17:11:36,2020-09-23 20:11:49.000000000,45.049062,-93.059209,Incident on I-35E NB near COUNTY ROAD J Drive with caution.,,I-35E N,Saint Paul,Ramsey,MN,79.0,7.0,Fair,False,70,
3349288,A-3354980,,2,2020-11-30 10:06:02,2020-11-30 11:23:11.000000000,44.950915,-93.105,Incident on I-94 WB near MARION ST Drive with caution.,,I-94 W,Saint Paul,Ramsey,MN,21.0,10.0,Cloudy,False,55,
3349314,A-3355006,,2,2020-11-15 16:15:36,2020-11-15 17:30:40.000000000,44.365636,-94.42361700000001,Incident on MN-15 near 412TH ST Drive with caution.,41103.0, State Highway 15,New Ulm,Nicollet,MN,30.0,10.0,Fair,False,60,Fort Rd
3349349,A-3355041,,2,2020-09-24 23:00:15,2020-09-25 00:57:28.000000000,45.583927,-93.33350300000001,Incident on MN-95 near KERRY ST Drive with caution.,33899.0, Eidelweiss Rd,Cambridge,Isanti,MN,59.0,5.0,Cloudy,False,,
3349365,A-3355058,,2,2020-10-27 23:56:16,2020-10-28 01:32:21.000000000,44.969991,-93.312453,Incident on I-394 EB near LAKE ST Drive with caution.,,I-394 E,Minneapolis,Hennepin,MN,32.0,10.0,Fair,False,55,
3349395,A-3355088,,2,2020-09-13 15:20:30,2020-09-13 21:11:30.000000000,44.952828000000004,-92.958841,Slow traffic on I-694 from 10th St/Exit 57 (I-694) to I-94/Exit 58 (I-694) due to accident carriageway reduced to two lanes.,,I-694 S,Saint Paul,Washington,MN,70.0,10.0,Fair,False,60,I-494 W
3349397,A-3355090,,2,2020-12-19 08:24:22,2020-12-19 10:24:59.000000000,44.970484,-93.340755,Accident on Cedar Lake Rd/Stephens Dr (MN-100) from I-394 (MN-100) to MN-100 N - Beltline Hwy N.,,Beltline Hwy N,Minneapolis,Hennepin,MN,26.0,8.0,Cloudy,False,55,
3349469,A-3355162,,2,2020-11-06 17:25:30,2020-11-06 21:28:00.000000000,45.145432,-93.498929,Stationary traffic on I-94 from CR-30/95th Ave/Exit 213 (I-94) to MN-101/Exit 207 (I-94) due to accident.,,I-94 W,Maple Grove,Hennepin,MN,68.0,10.0,Fair,False,70,
3349542,A-3355236,,2,2020-10-22 19:49:52,2020-10-22 21:06:14.000000000,45.675498,-92.991811,Incident on I-35 SB near 490TH ST Drive with caution.,,I-35 S,Rush City,Chisago,MN,32.0,10.0,Cloudy,False,70,
3349551,A-3355245,,2,2020-11-15 06:09:30,2020-11-15 06:42:30.000000000,44.958054,-93.197468,Slow traffic on I-94 W - US-12 W - US-52 W from Cretin Ave/Vandalia St/Exit 237 (I-94) to MN-280/Exit 236 (I-94) due to accident.,,I-94 W,Saint Paul,Ramsey,MN,35.0,10.0,Cloudy,False,55,
3349621,A-3355318,,2,2020-12-01 23:36:09,2020-12-02 01:38:00.000000000,46.744291,-92.15244,Stationary traffic on I-35 N from US-2/Exit 253A (I-35) to 27th Ave/Exit 254 (I-35) due to accident.,,I-35 N,Duluth,St. Louis,MN,19.0,10.0,Fair,False,55,
3349678,A-3355376,,2,2020-11-11 02:03:30,2020-11-11 04:19:30.000000000,45.369136,-92.995253,Slow traffic on I-35 from CR-19/Exit 139 (I-35) to US-61/CR-22/Exit 135 (I-35) due to accident.,,I-35 S,Wyoming,Chisago,MN,27.0,10.0,Mostly Cloudy,False,70,
3349704,A-3355402,,2,2020-12-30 01:27:50,2020-12-30 03:28:34,44.848519,-92.985652,Accident on 80th St/Grange Blvd (US-61/US-10) from CR-22 (US-61/US-10) to US-10 W - US-61 N.,,US-10 W,Cottage Grove,Washington,MN,25.0,10.0,Mostly Cloudy,False,65,
3349710,A-3355408,,2,2020-12-10 15:29:41,2020-12-10 17:05:47,44.992264,-92.984708,Incident on MN-120 near 27TH ST Drive with caution.,,Larpenteur Ave E,Saint Paul,Ramsey,MN,46.0,10.0,Fair,True,40,Division St N
3349756,A-3355454,,2,2020-11-30 05:32:11,2020-11-30 07:32:20,44.858883,-93.350154,Accident at Normandale Blvd (County Hwy-34) exit [7B].,,I-494 W,Minneapolis,Hennepin,MN,20.0,10.0,Cloudy,False,60,
3349773,A-3355471,,2,2020-12-24 18:36:12,2020-12-24 20:36:42,44.966637,-93.274767,Incident on I-94 EB near 3RD AVE Drive with caution.,,I-94 E,Minneapolis,Hennepin,MN,2.0,10.0,Fair,False,60,
3349792,A-3355490,,2,2020-12-28 20:55:00,2020-12-28 22:31:01,44.81726,-93.60239,Incident on MN-41 NB near US-212 Drive with caution.,2267.0, N Chestnut St,Chaska,Carver,MN,11.0,10.0,Fair,False,50,Hundertmark Rd
3349801,A-3355499,,2,2020-10-01 13:35:54,2020-10-01 15:55:59,44.981041999999995,-93.088949,Incident on I-35E SB near MARYLAND AVE Drive with caution.,,I-35E S,Saint Paul,Ramsey,MN,53.0,10.0,Cloudy,False,60,US-10 E
3349805,A-3355503,,2,2020-12-27 20:21:22,2020-12-27 21:39:34,44.96602100000001,-93.247715,Incident on I-94 WB near MN-55 Drive with caution.,,I-94 W,Minneapolis,Hennepin,MN,20.0,3.0,Mostly Cloudy,False,55,
3349826,A-3355524,,2,2020-12-24 20:33:43,2020-12-24 22:56:13,45.058359,-93.400974,Incident on US-169 SB near BASS LAKE RD Drive with caution.,,US-169 S,Minneapolis,Hennepin,MN,-1.0,10.0,Fair,False,55,
3349898,A-3355597,,2,2020-09-13 21:53:00,2020-09-13 23:57:00,44.96602100000001,-93.260611,Slow traffic on I-94 from MN-55/5th St/Exit 234 (I-94) to I-35W/11th St/Exit 233 (I-94) due to accident.,,I-94 W,Minneapolis,Hennepin,MN,65.0,10.0,Partly Cloudy,False,55,MN-55
3349906,A-3355605,,2,2020-12-09 22:27:25,2020-12-10 00:28:53,44.946697,-93.039976,Accident on CR-39/Lower Afton Rd (US-61/US-10) from CR-35/Burns Ave (US-61/US-10) to US-10 W - US-61 N.,,US-10 W,Saint Paul,Ramsey,MN,33.0,10.0,Fair,False,45,Warner Rd
3349935,A-3355634,,2,2020-12-23 22:23:47,2020-12-23 23:41:36,44.950955,-93.105666,Incident on I-94 WB near MARION ST Drive with caution.,,I-94 W,Saint Paul,Ramsey,MN,11.0,1.0,Light Snow,False,55,
3349952,A-3355651,,2,2020-09-30 21:20:00,2020-10-01 01:55:00,44.966032,-93.259895,Slow traffic on I-94 from Cedar Ave/Exit 234 (I-94) to Hennepin Ave/Lyndale Ave/Exit 231 (I-94) due to accident.,,I-94 W,Minneapolis,Hennepin,MN,51.0,10.0,Mostly Cloudy,False,55,MN-55
3350017,A-3355719,,2,2020-10-31 06:20:42,2020-10-31 08:00:38,45.159642,-93.163202,Incident on I-35W SB near LEXINGTON AVE Drive with caution.,,I-35W S,Circle Pines,Anoka,MN,39.0,10.0,Fair,False,70,
3350029,A-3355731,,2,2020-12-14 02:40:25,2020-12-14 04:58:28,45.00222,-93.062235,Incident on US-61 NB near ROSELAWN AVE Drive with caution.,2001.0, Par Rd,Saint Paul,Ramsey,MN,19.0,8.0,Light Snow,False,,
3350046,A-3355748,,2,2020-09-25 00:23:32,2020-09-25 01:42:30,44.951301,-93.027752,Incident on I-94 EB near WHITE BEAR AVE Drive with caution.,,I-94 E,Saint Paul,Ramsey,MN,62.0,10.0,Fair,False,55,
3350092,A-3355794,,2,2020-12-03 20:10:12,2020-12-03 22:11:31,44.861737,-93.313611,Incident on I-494 EB near XERXES OVERPASS Drive with caution.,,I-494 E,Minneapolis,Hennepin,MN,36.0,10.0,Partly Cloudy,False,60,
3350112,A-3355814,,2,2020-12-25 08:56:26,2020-12-25 10:57:48,45.542768,-92.990575,Accident on MN-95/Exit 147 (I-35) from CR-10/Exit 152 (I-35) to I-35 N.,,I-35 N,North Branch,Chisago,MN,-3.0,10.0,Mostly Cloudy,False,70,
3350113,A-3355815,,2,2020-10-11 22:50:51,2020-10-12 00:06:01,44.966033,-93.26254200000001,Incident on I-94 WB near I-35W Drive with caution.,,Chicago Ave S,Minneapolis,Hennepin,MN,64.0,10.0,Mostly Cloudy,False,,
3350152,A-3355855,,2,2020-11-07 19:42:22,2020-11-07 20:59:53,44.320918,-93.299449,Incident on I-35 SB near MN-21 Drive with caution.,,I-35 S,Faribault,Rice,MN,63.0,10.0,Fair,False,70,
3350157,A-3355860,,2,2020-11-11 00:36:32,2020-11-11 01:52:12,44.952288,-93.034468,Incident on I-94 WB near MN-61 Drive with caution.,,I-94 W,Saint Paul,Ramsey,MN,28.0,10.0,Cloudy,False,55,
3350191,A-3355895,,2,2020-12-26 01:02:41,2020-12-26 04:02:43,45.21242700000001,-93.412987,Incident on US-10 EB near THURSTON AVE Drive with caution.,,Highway 10 NW,Anoka,Anoka,MN,12.0,10.0,Fair,True,60,Cutters Grove Ave
3350210,A-3355914,,2,2020-12-18 23:17:34,2020-12-19 00:53:35,44.986923,-93.238928,Incident on I-35W SB near E HENNEPIN AVE Drive with caution.,923.0, 8th St SE,Minneapolis,Hennepin,MN,35.0,8.0,Cloudy,False,30,10th Ave SE
3350253,A-3355957,,2,2020-12-30 18:20:16,2020-12-30 20:01:56,45.279108,-93.003334,Incident on I-35 NB near MN-97 Drive with caution.,,I-35 N,Forest Lake,Washington,MN,23.0,10.0,Cloudy,False,70,
3350277,A-3355981,,2,2020-12-24 15:08:04,2020-12-24 17:26:07,45.020182,-93.910223,Incident on MN-25 near CR-30 Drive with caution.,8891.0, State Highway 25 SW,Montrose,Wright,MN,7.0,10.0,Fair,False,55,County Road 30 SW
3350324,A-3356028,,2,2020-12-24 19:41:10,2020-12-24 20:56:11,45.03318400000001,-92.95441,Incident on MN-36 EB near VIKING DR Drive with caution.,3492.0, State Highway 36,Saint Paul,Washington,MN,1.0,10.0,Fair,False,55,
3350336,A-3356041,,2,2020-11-11 01:03:39,2020-11-11 02:40:13,44.774426,-93.292905,Incident on MN-13 EB near I-35W Drive with caution.,1201.0, Highway 13 W,Burnsville,Dakota,MN,26.0,10.0,Cloudy,False,55,
3350389,A-3356094,,2,2020-11-25 22:11:00,2020-11-26 02:55:00,44.966184999999996,-93.256123,Slow traffic on I-94 W - US-12 W - US-52 W - MN-55 W from Cedar Ave/Exit 234 (I-94) to I-35W/11th St/Exit 233 (I-94) due to accident.,,I-94 W,Minneapolis,Hennepin,MN,35.0,10.0,Cloudy,False,55,MN-55
3350415,A-3356121,,2,2020-10-23 02:33:51,2020-10-23 04:31:06,44.566352,-92.534661,Incident on US-61 SB near US-63 Drive with caution.,341.0, Main St,Red Wing,Goodhue,MN,36.0,10.0,Cloudy,False,30,Plum St
3350525,A-3356231,,2,2020-09-19 16:05:52,2020-09-19 17:22:00,45.075863,-93.326336,Incident on I-94 WB near BROOKLYN BLVD Drive with caution.,,I-694 W,Minneapolis,Hennepin,MN,71.0,10.0,Fair,False,60,
3350529,A-3356235,,2,2020-09-18 06:13:00,2020-09-18 06:41:30,44.964991,-93.28224,Stationary traffic on I-94 from Hennepin Ave/Lyndale Ave/Exit 231 (I-94) to I-35W/11th St/Exit 233 (I-94) due to accident.,,I-94 E,Minneapolis,Hennepin,MN,43.0,10.0,Fair,False,60,
3350582,A-3356288,,2,2020-12-24 22:13:47,2020-12-25 00:16:04,45.016833,-93.349252,Incident on MN-100 NB near 36TH AVE Drive with caution.,,Beltline Hwy N,Minneapolis,Hennepin,MN,-3.0,10.0,Fair,False,60,
3350597,A-3356303,,2,2020-12-10 21:20:49,2020-12-10 22:35:49,45.627883000000004,-92.992089,Incident on I-35 NB near CR-10 Drive with caution.,,I-35 N,Rush City,Chisago,MN,34.0,10.0,Partly Cloudy,False,70,
3350633,A-3356340,,2,2020-10-20 18:28:14,2020-10-20 20:46:27,45.66434,-94.747928,Incident on I-94 EB near CR-46 Drive with caution.,,I-94 E,Melrose,Stearns,MN,29.0,1.0,Light Snow,False,70,
3350636,A-3356343,,2,2020-12-10 04:31:54,2020-12-10 06:32:11,45.2766,-93.004449,Accident on MN-97/CR-23/Exit 129 (I-35) from CR-2/Exit 131 (I-35) to I-35 N.,,I-35 N,Forest Lake,Washington,MN,36.0,10.0,Fair,False,70,
3350710,A-3356417,,2,2020-11-11 18:31:49,2020-11-11 19:46:53,45.112041,-93.18853399999999,Incident on I-35W SB near COUNTY ROAD I Drive with caution.,,I-35W S,Saint Paul,Ramsey,MN,36.0,10.0,Fair,False,65,US-10 E
3350717,A-3356424,,2,2020-11-20 00:35:03,2020-11-20 01:50:03,44.84804000000001,-93.182822,Incident on MN-13 near LONE OAK RD Drive with caution.,1599.0, Lone Oak Rd,Saint Paul,Dakota,MN,40.0,10.0,Mostly Cloudy,False,40,Sibley Memorial Hwy
3350723,A-3356430,,2,2020-10-25 18:08:33,2020-10-25 22:43:26,44.964991,-93.28224,Incident on I-94 EB near MN-65 Drive with caution.,,I-94 E,Minneapolis,Hennepin,MN,27.0,6.0,Light Snow,False,60,
3350762,A-3356469,,2,2020-12-10 23:42:37,2020-12-11 03:08:53,44.950357000000004,-93.081203,Incident on US-52 SB near I-94 Drive with caution.,,US-52 S,Saint Paul,Ramsey,MN,37.0,10.0,Fair,False,55,
3350770,A-3356477,,2,2020-11-12 17:18:57,2020-11-12 18:34:48,45.232461,-93.64013299999999,Incident on I-94 EB near CR-18 Drive with caution.,,I-94 E,Albertville,Wright,MN,24.0,10.0,Cloudy,False,70,US-52 E
3350821,A-3356529,,2,2020-10-07 14:17:00,2020-10-07 15:27:30,45.330351,-93.855632,Queuing traffic on I-94 from MN-25/Exit 193 (I-94) to CR-8/Exit 183 (I-94) due to accident.,,I-94 W,Monticello,Wright,MN,69.0,10.0,Fair,False,70,
3350831,A-3356539,,2,2020-12-24 22:48:55,2020-12-25 00:08:14,45.196841,-93.557413,Incident on I-94 EB near MN-241 Drive with caution.,,I-94 E,Rogers,Hennepin,MN,-3.0,10.0,Fair,False,70,US-52 E
3350938,A-3356646,,2,2020-12-23 21:15:28,2020-12-23 23:16:20,44.89843,-93.133624,Accident on MN-110/Exit 101 (I-35E) from MN-13/Sibley Hwy/Exit 102 (I-35E) to I-35E N.,,I-35E S,Saint Paul,Dakota,MN,11.0,1.0,Light Snow,False,45,
3350976,A-3356684,,2,2020-12-14 14:02:36,2020-12-14 16:03:29,44.266009000000004,-93.293396,Incident on I-35 NB near W CENTRAL AVE Drive with caution.,,I-35 N,Faribault,Rice,MN,18.0,10.0,Fair,False,70,
3351007,A-3356715,,2,2020-10-21 03:07:28,2020-10-21 05:46:36,44.83352,-93.05976700000001,Incident on US-52 SB near 80TH ST Drive with caution.,,US-52 S,Inver Grove Heights,Dakota,MN,35.0,5.0,Cloudy,False,65,Courthouse Blvd
3351067,A-3356777,,2,2020-12-24 17:02:48,2020-12-24 20:26:11,44.946472,-93.274599,Incident on I-35W NB near LAKE ST Drive with caution.,,I-35W N,Minneapolis,Hennepin,MN,4.0,10.0,Fair,False,55,
3351103,A-3356815,,2,2020-10-26 13:37:36,2020-10-26 15:13:40,45.577718,-94.147602,Incident on US-10 EB near MN-15 Drive with caution.,,Highway 10 N,Saint Cloud,Benton,MN,28.0,10.0,Cloudy,False,65,Highway 10 NW
3351118,A-3356830,,2,2020-09-14 23:55:12,2020-09-15 01:32:26,44.921861,-92.972842,Incident on I-494 EB near VALLEY CRK Drive with caution.,,I-494 E,Saint Paul,Washington,MN,65.0,10.0,Fair,False,60,
3351191,A-3356906,,2,2020-10-24 21:51:38,2020-10-24 23:48:43,44.964991,-93.28224,Incident on I-94 EB near MN-65 Drive with caution.,,I-94 E,Minneapolis,Hennepin,MN,29.0,10.0,Mostly Cloudy,False,60,
3351192,A-3356907,,2,2020-12-26 20:46:26,2020-12-26 22:46:43,44.3607,-93.958801,Accident on MN-22/Dodd Rd (US-169) from MN-93/CR-8 (US-169) to US-169 N.,40299.0, US Highway 169,Saint Peter,Nicollet,MN,20.0,10.0,Fair,False,65,Cedar Ridge Rd
3351199,A-3356914,,2,2020-11-17 10:38:24,2020-11-17 13:38:26,43.849423,-92.53631899999999,Incident on I-90 EB near CR-6 Drive with caution.,,I-90 E,Stewartville,Olmsted,MN,33.0,10.0,Fair,False,70,
3351200,A-3356915,,2,2020-11-12 16:45:30,2020-11-12 20:28:00,45.276571999999994,-93.737973,Stationary traffic on I-94 W - US-52 W from I-94 (MnROAD Mainline) (East) (I-94) to MN-25/Exit 193 (I-94) due to accident.,,I-94 W,Monticello,Wright,MN,25.0,10.0,Fair,False,70,
3351206,A-3356921,,2,2020-12-24 05:41:44,2020-12-24 07:42:49,44.990655,-93.088392,Accident from US-61 (Wheelock Pkwy) to I-35E (Wheelock Pkwy).,,Wheelock Pkwy E,Saint Paul,Ramsey,MN,0.0,8.0,Fair,False,30,Mississippi St N
