Unnamed: 0,ID,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Description,Number,Street,City,County,State,Temperature(F),Visibility(mi),Weather_Condition,Traffic_Signal,Speed Limit,Nearest Intersection
3112854,A-3115269,,2,2020-11-11 01:16:31,2020-11-11 02:37:43,44.22193400000001,-93.276296,Incident on I-35 SB near FARIBAULT RD Drive with caution.,,I-35 S,Faribault,Rice,MN,25.0,10.0,Fair,False,,
3112870,A-3115285,,2,2020-10-08 18:21:30,2020-10-08 22:12:30,44.952083,-93.067971,Queuing traffic on I-94 from US-61/US-10/Exit 244 (I-94) to I-35E/US-10/Exit 242 (I-94) due to accident.,,I-94 W,Saint Paul,Ramsey,MN,65.0,10.0,Fair,False,,
3112925,A-3115340,,2,2020-12-23 22:10:02,2020-12-24 00:10:03,45.368165999999995,-93.97839599999999,Accident at County Hwy-8 exit [183].,,I-94 E,Clearwater,Wright,MN,4.0,7.0,Snow / Windy,False,,
3112986,A-3115403,,2,2020-12-13 21:11:00,2020-12-14 02:39:00,45.068967,-93.275338,Slow traffic on I-694 E from MN-252/Exit 35 (I-694) to MN-47/University Ave/Exit 37 (I-694) due to accident.,,I-694 E,Minneapolis,Anoka,MN,21.0,10.0,Fair,False,,
3113012,A-3115429,,2,2020-12-27 00:44:02,2020-12-27 02:00:45,44.951945,-93.172506,Incident on I-94 WB near PRIOR AVE Drive with caution.,,I-94 W,Saint Paul,Ramsey,MN,21.0,9.0,Fair,False,,
3113024,A-3115442,,2,2020-10-21 21:18:00,2020-10-21 21:49:30,44.870234,-93.08341300000001,Slow traffic on I-494 from MN-110/Exit 67 (I-494) to MN-149/Dodd Rd/Exit 69 (I-494) due to accident.,,I-494 W,Saint Paul,Dakota,MN,36.0,10.0,Cloudy,False,,
3113043,A-3115461,,2,2020-12-04 01:17:36,2020-12-04 02:53:39,44.973287,-93.400609,Incident on I-394 EB near US-169 Drive with caution.,,I-394 E,Minneapolis,Hennepin,MN,32.0,10.0,Fair,False,,
3113056,A-3115474,,2,2020-12-30 19:19:59,2020-12-30 20:35:17,44.789146,-93.40639399999999,Incident on US-169 NB near MN-101 Drive with caution.,,Shakopee Byp N,Shakopee,Scott,MN,20.0,10.0,Cloudy,False,,
3113057,A-3115475,,2,2020-11-27 13:07:45,2020-11-27 15:49:20,44.787021,-93.410278,Accident on CR-18 (US-169) from CR-101 (US-169) to US-169 N.,,Shakopee Byp N,Shakopee,Scott,MN,35.0,10.0,Fair,False,,
3113094,A-3115512,,2,2020-12-25 03:44:18,2020-12-25 04:59:18,45.064640999999995,-93.213747,Incident on I-694 WB near LONG LAKE RD Drive with caution.,,I-694 W,Saint Paul,Ramsey,MN,-8.0,10.0,Fair,False,,
3113149,A-3115568,,2,2020-12-24 18:34:00,2020-12-24 18:47:00,44.867595,-93.298913,Slow traffic on I-35W N from 76th St/Exit 9C (I-35W) to CR-53/66th St/Exit 10A (I-35W) due to accident.,,I-35W N,Minneapolis,Hennepin,MN,2.0,10.0,Fair,False,,
3113150,A-3115569,,2,2020-11-13 22:40:52,2020-11-14 01:23:53,47.516652,-92.56061899999999,Incident on US-53 NB near US-169 Drive with caution.,5498.0, Highway 53,Virginia,St. Louis,MN,25.0,10.0,Fair,False,,
3113168,A-3115587,,2,2020-11-13 21:37:30,2020-11-14 03:04:00,44.965422,-93.246174,Slow traffic on I-94 W - US-12 W - US-52 W from Riverside Ave/Exit 235 (I-94) to MN-55/5th St/Exit 234 (I-94) due to accident.,,I-94 W,Minneapolis,Hennepin,MN,30.0,10.0,Fair,False,,
3113237,A-3115656,,2,2020-10-11 04:51:32,2020-10-11 06:08:09,44.966193,-93.255139,Incident on I-35W NB near HIAWATHA AVE Drive with caution.,,I-35W N,Minneapolis,Hennepin,MN,51.0,10.0,Fair,False,,
3113261,A-3115680,,2,2020-11-11 01:31:37,2020-11-11 03:07:44,45.832976,-95.160344,Incident on I-94 WB near CR-46 Drive with caution.,,I-94 W,Osakis,Douglas,MN,20.0,10.0,Fair,False,,
3113267,A-3115687,,2,2020-12-21 14:57:41,2020-12-21 16:54:43,46.485568,-95.300935,Incident on US-10 WB near 573RD AVE Drive with caution.,,570th Ave,New York Mills,Otter Tail,MN,18.0,10.0,Cloudy,False,,
3113282,A-3115702,,2,2020-10-20 22:10:20,2020-10-21 00:49:32,45.628263000000004,-94.17522,Incident on US-10 EB near MN-15 Drive with caution.,,Highway 10 NW,Sauk Rapids,Benton,MN,30.0,1.0,Light Snow,False,,
3113348,A-3115769,,2,2020-11-10 23:37:29,2020-11-11 00:52:41,44.892571999999994,-94.304462,Incident on MN-7 near OMEGA AVE Drive with caution.,15500.0, Highway 7 E,Hutchinson,McLeod,MN,24.0,10.0,Mostly Cloudy,False,,
3113365,A-3115787,,2,2020-12-24 00:22:51,2020-12-24 01:59:03,44.803535,-93.039486,Incident on US-52 NB near INVER GROVE TRL Drive with caution.,10120.0, Courthouse Blvd,Inver Grove Heights,Dakota,MN,9.0,3.0,Cloudy,False,,
3113376,A-3115799,,2,2020-10-20 22:49:20,2020-10-21 01:28:32,44.209231,-93.950518,Incident on MN-22 SB near 583RD AVE Drive with caution.,23266.0, State Highway 22,Mankato,Blue Earth,MN,34.0,4.0,Cloudy,False,,
3113457,A-3115881,,2,2020-12-29 14:28:15,2020-12-29 19:45:00,45.706041,-94.17619599999999,Incident on US-10 EB near 95TH ST Road closed. Take alternate route.,600.0, 95th St NW,Rice,Benton,MN,19.0,10.0,Cloudy,False,,
3113460,A-3115884,,2,2020-12-25 03:38:18,2020-12-25 05:35:19,45.260822,-92.975336,Incident on MN-97 near US-61 Drive with caution.,6417.0, Scandia Trl N,Forest Lake,Washington,MN,-8.0,10.0,Fair,False,,
3113464,A-3115888,,2,2020-12-23 21:32:23,2020-12-23 22:50:37,45.094789,-93.449481,Incident on I-94 EB near I-494 Drive with caution.,,I-94 E,Osseo,Hennepin,MN,9.0,1.0,Haze,False,,
3113494,A-3115919,,2,2020-12-29 20:16:26,2020-12-29 22:13:28,44.029418,-91.622012,Incident on US-61 SB near MN-43 Drive with caution.,,Highway 61 E,Winona,Winona,MN,25.0,4.0,Light Snow,True,,
3113497,A-3115922,,2,2020-12-27 04:51:52,2020-12-27 08:57:52,44.962685,-93.26946600000001,Incident on MN-65 NB near FRANKLIN AVE Drive with caution.,,I-35W S,Minneapolis,Hennepin,MN,22.0,9.0,Cloudy,False,,
3113525,A-3115950,,2,2020-10-20 19:13:30,2020-10-20 20:45:30,45.091527,-93.441714,Stationary traffic from I-94 exit [27] to exit [26] due to accident.,,I-94 W,Osseo,Hennepin,MN,32.0,3.0,Light Snow,False,,
3113532,A-3115957,,2,2020-12-28 17:13:30,2020-12-28 19:00:30,45.448698,-94.537539,Slow traffic on MN-23 from CR-10 (Paynesville) (MN-23) to CR-2/Red River Ave (MN-23) due to accident.,20829.0, State Highway 23,Richmond,Stearns,MN,10.0,10.0,Fair,False,,
3113549,A-3115974,,2,2020-12-25 04:56:19,2020-12-25 07:35:21,45.254213,-93.0225,Incident on I-35 NB near MN-97 Drive with caution.,,I-35 N,Forest Lake,Anoka,MN,-6.0,10.0,Mostly Cloudy,False,,
3113590,A-3116015,,2,2020-10-23 06:15:54,2020-10-23 09:16:01,47.055068,-94.486968,Incident on MN-200 near TURTLE LAKE TWSH 46 Drive with caution.,3900.0, State Highway 200,Walker,Cass,MN,30.0,7.0,Light Snow,False,,
3113608,A-3116033,,2,2020-10-20 01:21:55,2020-10-20 03:19:05,45.918979,-94.11525999999999,Incident on MN-25 near 260TH AVE Drive with caution.,11001.0, Highway 25,Pierz,Morrison,MN,,,,False,,
3113639,A-3116064,,2,2020-12-27 18:39:43,2020-12-27 20:41:21,45.190543,-93.545395,Incident on I-94 EB near MN 241 Drive with caution.,,I-94 E,Rogers,Hennepin,MN,21.0,7.0,Light Snow,False,,
3113640,A-3116065,,2,2020-12-24 05:53:02,2020-12-24 09:56:06,45.189772999999995,-93.54446899999999,Incident on I-94 EB near MN-241 Drive with caution.,,I-94 E,Rogers,Hennepin,MN,-2.0,10.0,Fair,False,,
3113641,A-3116066,,2,2020-11-06 18:59:17,2020-11-06 20:35:22,45.188091,-93.54243699999999,Incident on I-94 EB near MN-241 Drive with caution.,,I-94 E,Rogers,Hennepin,MN,66.0,10.0,Fair,False,,
3113654,A-3116079,,2,2020-10-30 16:06:17,2020-10-30 19:27:27,44.037803000000004,-91.651927,Incident on US-61 NB near PARKS AVE Drive with caution.,300.0, W Highway 61,Winona,Winona,MN,45.0,10.0,Fair,True,,
3113669,A-3116094,,2,2020-12-30 11:42:58,2020-12-30 13:45:54,45.242651,-93.66855,Accident on I-94 (MnROAD Mainline) (East) (I-94) from CR-19/Exit 201 (I-94) to I-94 E - US-52 E.,,I-94 E,Albertville,Wright,MN,24.0,10.0,Cloudy,False,,
3113670,A-3116095,,2,2020-12-23 21:57:53,2020-12-24 07:59:43,45.242914,-93.66934,Incident on I-94 EB near CR-19 Drive with caution.,,I-94 E,Albertville,Wright,MN,5.0,1.0,Light Snow,False,,
3113680,A-3116105,,2,2020-12-23 23:58:57,2020-12-24 02:17:04,46.296966999999995,-93.82295400000001,Incident on US-169 near MN-18 Drive with caution.,9608.0, US Highway 169,Garrison,Crow Wing,MN,2.0,8.0,Fair,False,,
3113682,A-3116107,,2,2020-12-19 23:11:59,2020-12-20 03:36:03,47.364168,-92.502367,Incident on US-53 SB near WILSON RD Drive with caution.,3399.0, N Wilson Rd,Eveleth,St. Louis,MN,16.0,10.0,Partly Cloudy,False,,
3113687,A-3116112,,2,2020-09-25 13:47:30,2020-09-25 18:25:00,45.368109000000004,-93.97779200000001,Stationary traffic on I-94 from MN-24/Exit 178 (I-94) to MN-25/Exit 193 (I-94) due to accident.,,I-94 E,Clearwater,Wright,MN,74.0,10.0,Fair,False,,
3113688,A-3116113,,2,2020-11-06 17:23:25,2020-11-06 19:20:21,45.071562,-93.263308,Incident on MN-47 NB near I-694 Drive with caution.,294.0, 57th Ave NE,Minneapolis,Anoka,MN,70.0,10.0,Mostly Cloudy,True,,
3113750,A-3116177,,2,2020-11-12 21:53:20,2020-11-13 00:11:25,44.701512,-93.286111,Incident on I-35 NB near DEUCE RD Drive with caution.,,I-35 N,Lakeville,Dakota,MN,23.0,10.0,Cloudy,False,,
3113751,A-3116178,,2,2020-12-11 21:18:18,2020-12-11 22:33:18,45.235271999999995,-93.554645,Incident on MN-101 SB near CR-36 Drive with caution.,,MN-101 S,Saint Michael,Wright,MN,28.0,10.0,Fair,False,,
3113772,A-3116199,,2,2020-12-25 20:44:30,2020-12-25 23:03:00,45.170942,-93.029726,Slow traffic on I-35E N from CR-14/Exit 123 (I-35E) to I-35E &amp; I-35W Junction (North) (I-35E) due to accident.,,I-35E N,Hugo,Anoka,MN,9.0,10.0,Fair,False,,
3113818,A-3116246,,2,2020-10-20 23:58:23,2020-10-21 01:37:33,43.818267,-93.288678,Incident on I-35 NB near CR-35 Drive with caution.,,320th St,Ellendale,Freeborn,MN,37.0,5.0,Cloudy,False,,
3113877,A-3116305,,2,2020-12-19 16:40:12,2020-12-19 19:43:17,45.012038000000004,-95.24784100000001,Incident on MN-23 WB near C.S.A.H.1 Drive with caution.,166.0, Highway 23 SE,Raymond,Chippewa,MN,27.0,10.0,Fair,False,,
3113981,A-3116410,,4,2020-12-14 00:30:00,2020-12-14 04:41:44,44.855212,-93.128557,Incident on MN-149 NB near LONE OAK PKY Road closed. Take alternate route.,,Lone Oak Pkwy,Saint Paul,Dakota,MN,18.0,10.0,Mostly Cloudy,False,,
3114075,A-3116505,,2,2020-12-23 23:54:00,2020-12-24 01:44:57,44.788588,-95.032263,Stationary traffic on US-71 N - US-71 S from US-212/Lincoln Ave (US-71) to MN-7/195th Ave (US-71) due to accident.,32261.0, 830th Ave,Olivia,Renville,MN,1.0,7.0,Partly Cloudy / Windy,False,,
3114083,A-3116513,,2,2020-12-26 18:06:02,2020-12-26 19:21:03,43.957121,-93.260201,Incident on I-35 SB near CR-4 Drive with caution.,,SW 93rd St,Owatonna,Steele,MN,18.0,10.0,Fair,False,,
3114136,A-3116569,,2,2020-12-18 21:53:32,2020-12-18 23:08:32,46.73596,-92.174497,Incident on I-35 NB near MN-23 Drive with caution.,,I-35 N,Duluth,St. Louis,MN,34.0,7.0,Wintry Mix,False,,
3114215,A-3116648,,2,2020-12-30 13:43:30,2020-12-30 14:51:00,45.345178000000004,-93.889535,Slow traffic on I-94 E - US-52 E from CR-8/Exit 183 (I-94) to MN-25/Exit 193 (I-94) due to accident.,,I-94 E,Monticello,Wright,MN,23.0,10.0,Fair,False,,
3114298,A-3116732,,2,2020-12-30 14:02:02,2020-12-30 16:20:13,44.97351,-93.40049300000001,Incident on US-169 NB near I-394 Drive with caution.,,US-169 N,Minneapolis,Hennepin,MN,24.0,10.0,Cloudy,False,,
3114299,A-3116733,,2,2020-12-11 01:35:52,2020-12-11 02:50:53,44.969927,-93.40055799999999,Incident on US-169 NB near I-394 Drive with caution.,,US-169 N,Minneapolis,Hennepin,MN,35.0,10.0,Fair,False,,
3114300,A-3116734,,2,2020-12-02 15:46:12,2020-12-02 17:02:55,44.973380999999996,-93.40049300000001,Incident on US-169 NB near I-394 Drive with caution.,,US-169 N,Minneapolis,Hennepin,MN,38.0,10.0,Fair,False,,
3114323,A-3116758,,2,2020-12-14 00:02:44,2020-12-14 02:03:31,44.995676,-93.238381,Incident on I-35W NB near E HENNEPIN AVE Drive with caution.,,I-35W N,Minneapolis,Hennepin,MN,20.0,10.0,Cloudy,False,,
3114326,A-3116762,,2,2020-12-26 09:31:03,2020-12-26 11:34:57,47.207301,-94.624307,Accident on CR-66 (MN-371) from MN-200 (MN-371) to MN-371.,11199.0, State Highway 371 NW,Laporte,Cass,MN,17.0,10.0,Cloudy,False,,
3114341,A-3116777,,2,2020-09-26 19:04:10,2020-09-26 22:04:20,45.262648999999996,-94.942933,Incident on MN-23 near MEDAYTO ST Drive with caution.,14327.0, Highway 23 NE,Spicer,Kandiyohi,MN,68.0,10.0,Fair,False,,
3114378,A-3116815,,2,2020-10-20 19:56:33,2020-10-20 21:16:30,44.95160900000001,-93.161904,Incident on I-94 EB near FRANKLIN AVE Drive with caution.,,Pascal St N,Saint Paul,Ramsey,MN,33.0,4.0,Wintry Mix,False,,
3114385,A-3116822,,2,2020-12-27 03:30:12,2020-12-27 05:06:13,44.890962,-93.399485,Incident on US-169 SB near MN-62 Drive with caution.,,US-169 S,Minneapolis,Hennepin,MN,22.0,8.0,Cloudy,False,,
3114392,A-3116829,,2,2020-11-25 21:36:06,2020-11-25 22:55:24,44.027747,-92.582914,Incident on US-14 EB near COUNTY RD 3 Drive with caution.,7234.0, Highway 14 E,Byron,Olmsted,MN,35.0,10.0,Cloudy,False,,
3114441,A-3116878,,2,2020-12-23 23:39:35,2020-12-24 01:41:40,44.871157000000004,-93.08045200000001,Incident on MN-3 NB near I-494 Drive with caution.,1302.0, 55th St E,Inver Grove Heights,Dakota,MN,10.0,3.0,,False,,
3114461,A-3116898,,2,2020-10-30 13:21:15,2020-10-30 15:18:22,44.304031,-92.68926,Incident on US-52 SB near 440TH ST Drive with caution.,44285.0, Highway 52 Blvd,Zumbrota,Goodhue,MN,43.0,10.0,Cloudy,False,,
3114515,A-3116953,,2,2020-12-24 02:59:03,2020-12-24 04:35:07,44.604411,-92.99448100000001,Incident on US-52 NB near 250TH ST Drive with caution.,,Highway 52 Blvd,Hampton,Dakota,MN,5.0,10.0,Fair / Windy,False,,
3114540,A-3116978,,2,2020-10-17 22:50:50,2020-10-18 00:05:58,44.790197,-95.685971,Incident on MN-67 near 470TH ST Drive with caution.,4798.0, Highway 67,Granite Falls,Yellow Medicine,MN,35.0,10.0,Fair,False,,
3114553,A-3116991,,2,2020-11-07 03:41:36,2020-11-07 05:38:38,44.72777,-93.282426,Incident on I-35 NB near 162ND ST Drive with caution.,,I-35 N,Burnsville,Dakota,MN,61.0,10.0,Fair,False,,
3114559,A-3116997,,2,2020-12-30 01:36:53,2020-12-30 03:37:13,45.538684,-92.990587,Incident on I-35 NB near MN-95 Drive with caution.,,I-35 N,North Branch,Chisago,MN,20.0,5.0,Light Snow,False,,
3114580,A-3117018,,2,2020-10-21 01:21:00,2020-10-21 03:39:30,43.933264,-91.889809,Slow traffic on I-90 from CR-29/Exit 242 (I-90) to MN-74/Exit 233 (I-90) due to accident.,,I-90 W,Utica,Winona,MN,34.0,5.0,Cloudy,False,,
3114658,A-3117097,,2,2020-10-22 17:08:12,2020-10-22 18:23:20,46.179989,-95.97476999999999,Incident on I-94 EB near US-59 Drive with caution.,,I-94 E,Dalton,Otter Tail,MN,31.0,2.0,Light Snow,False,,
3114684,A-3117123,,2,2020-12-30 17:39:10,2020-12-30 19:39:35,44.951623,-93.13347399999999,Accident on Lexington Pkwy/Exit 239 (I-94) from Dale St/Exit 240 (I-94) to US-12 E - I-94 E - US-52 E.,,I-94 E,Saint Paul,Ramsey,MN,22.0,10.0,Cloudy,False,,
3114689,A-3117128,,2,2020-12-24 14:47:04,2020-12-24 16:23:06,45.126846,-93.218852,Incident on US-10 EB near 93RD LN Drive with caution.,,93rd Lane Ext,Minneapolis,Anoka,MN,7.0,10.0,Fair,False,,
3114715,A-3117154,,2,2020-12-14 01:46:28,2020-12-14 03:46:28,48.893444,-95.43390500000001,Incident on MN-11 near 530TH AVE Drive with caution.,53999.0, State Highway 11,Warroad,Roseau,MN,0.0,10.0,Partly Cloudy,False,,
3114855,A-3117294,,2,2020-12-07 13:25:29,2020-12-07 16:04:34,45.768667,-95.03921600000001,Incident on I-94 WB near SINCLAIR LEWIS AVE Drive with caution.,,I-94 W,Sauk Centre,Stearns,MN,,,,False,,
3114860,A-3117299,,2,2020-11-12 20:35:42,2020-11-12 22:26:23,44.676862,-93.293588,Incident on I-35 NB near DEUCE RD Drive with caution.,,I-35 N,Lakeville,Dakota,MN,21.0,10.0,Cloudy,False,,
3114865,A-3117304,,2,2020-11-11 15:37:47,2020-11-11 17:34:52,45.482862,-94.04011899999999,Incident on US-10 WB near 60TH ST Drive with caution.,5999.0, Highway 10 S,Saint Cloud,Sherburne,MN,33.0,10.0,Fair,False,,
3114915,A-3117354,,2,2020-10-20 19:58:17,2020-10-20 21:34:34,44.896091,-93.24709200000001,Incident on MN-77 NB near I-35E Drive with caution.,,MN-77 N,Minneapolis,Hennepin,MN,32.0,3.0,Light Snow,False,,
3114931,A-3117370,,2,2020-11-25 01:42:22,2020-11-25 05:06:41,43.933304,-91.959365,Incident on I-90 WB near C.S.A.H.33 Drive with caution.,,I-90 W,Utica,Winona,MN,32.0,0.5,Fog,False,,
3114944,A-3117383,,2,2020-12-24 05:10:57,2020-12-24 08:11:08,44.389796999999994,-93.29234699999999,Incident on I-35 NB near MN-21 Drive with caution.,,I-35 N,Faribault,Rice,MN,0.0,10.0,Partly Cloudy,False,,
3114949,A-3117388,,2,2020-11-10 05:52:07,2020-11-10 09:13:13,46.273641999999995,-94.135914,Incident on MN-25 near CR-144 Drive with caution.,6170.0, State Highway 25,Brainerd,Crow Wing,MN,24.0,10.0,Fair,False,,
3114990,A-3117429,,2,2020-12-30 12:56:30,2020-12-30 18:02:00,44.964007,-93.40059699999999,Stationary traffic on US-169 N from W 22nd Ln (US-169) to MN-55 (US-169) due to accident.,,US-169 N,Minneapolis,Hennepin,MN,24.0,10.0,Cloudy,False,,
3114993,A-3117432,,2,2020-12-24 22:34:43,2020-12-25 00:54:02,44.26445,-93.292827,Incident on I-35 SB near C.S.A.H.48 Drive with caution.,,I-35 S,Faribault,Rice,MN,-4.0,10.0,Fair,False,,
3115001,A-3117441,,2,2020-12-24 09:24:50,2020-12-24 12:11:59,43.687208,-91.537324,Accident on MN-44 (MN-76) from CR-10 (MN-76) to MN-76.,10758.0, State Highway 76,Caledonia,Houston,MN,6.0,10.0,Mostly Cloudy,False,,
3115046,A-3117486,,2,2020-10-17 18:53:46,2020-10-17 20:08:54,46.83526,-95.857324,Incident on US-59 near STONY RD Drive with caution.,18241.0, US Highway 59,Detroit Lakes,Becker,MN,34.0,10.0,Fair,False,,
3115057,A-3117497,,2,2020-11-22 16:03:23,2020-11-22 19:03:26,46.376435,-94.949205,Incident on US-10 EB near 193RD AVE Drive with caution.,20057.0, US Highway 10,Verndale,Wadena,MN,34.0,10.0,Fair,False,,
3115063,A-3117504,,2,2020-12-01 02:51:42,2020-12-01 04:08:25,45.040582,-93.400692,Incident on US-169 NB near 49TH AVE Drive with caution.,,US-169 N,Minneapolis,Hennepin,MN,13.0,10.0,Fair,False,,
3115076,A-3117518,,2,2020-12-30 04:49:57,2020-12-30 06:50:20,45.00750900000001,-93.111498,Accident on Dale St (MN-36) from MN-49/Rice St (MN-36) to MN-36 E.,,Highway 36 W,Saint Paul,Ramsey,MN,25.0,10.0,Cloudy,False,,
3115077,A-3117519,,2,2020-12-08 14:27:13,2020-12-08 16:50:45,45.007692,-93.113454,Accident on Dale St (MN-36) from MN-49/Rice St (MN-36) to MN-36 E.,,Highway 36 W,Saint Paul,Ramsey,MN,40.0,10.0,Fair,False,,
3115086,A-3117528,,2,2020-12-10 03:23:57,2020-12-10 05:24:02,47.285318,-95.38248,Accident on 190th St from State Highway 200 to County Hwy-39.,19282.0, County Road 39,Bagley,Clearwater,MN,30.0,10.0,Fair,False,,
3115095,A-3117537,,2,2020-11-13 08:20:30,2020-11-13 10:59:36,44.865455,-93.29873,Incident on I-35W NB near W 76TH ST Drive with caution.,,I-35W N,Minneapolis,Hennepin,MN,14.0,8.0,Fair,False,,
3115121,A-3117563,,2,2020-11-07 09:15:02,2020-11-07 13:20:47,45.010672,-93.10605799999999,Incident on MN-36 WB near RICE ST Drive with caution.,2299.0, Rice St N,Saint Paul,Ramsey,MN,61.0,10.0,Fair,False,,
3115136,A-3117578,,2,2020-09-16 06:03:42,2020-09-16 10:08:50,44.78122800000001,-93.476024,Incident on US-169 NB near CR-83 Drive with caution.,,Shakopee Byp N,Shakopee,Scott,MN,60.0,10.0,Mostly Cloudy,False,,
3115156,A-3117598,,2,2020-12-23 20:10:00,2020-12-23 23:58:21,43.909766999999995,-95.038765,Stationary traffic on MN-60 from CR-2/CR-44 (Bingham Lake) (East) (MN-60) to CR-27 (MN-60) due to accident.,1100.0, State Highway 60,Bingham Lake,Cottonwood,MN,5.0,0.0,Heavy Snow / Windy,False,,
3115218,A-3117660,,2,2020-10-05 23:06:46,2020-10-06 01:06:31,45.145432,-93.498929,Incident on I-94 WB near DAYTON PKY Drive with caution.,,I-94 W,Maple Grove,Hennepin,MN,56.0,10.0,Fair,False,,
3115219,A-3117661,,2,2020-12-24 22:26:12,2020-12-24 23:41:13,45.662279999999996,-93.628138,Incident on US-169 SB near 80TH ST Drive with caution.,7971.0, Highway 169,Princeton,Mille Lacs,MN,-8.0,10.0,Fair,False,,
3115221,A-3117663,,2,2020-12-27 00:24:09,2020-12-27 03:24:11,44.141101,-94.118975,Incident on US-169 NB near 207TH MILITARY RD Drive with caution.,53900.0, 207th Military Rd,Mankato,Blue Earth,MN,21.0,10.0,Fair,False,,
3115236,A-3117678,,2,2020-12-21 06:58:01,2020-12-21 08:58:39,44.985412,-93.24114499999999,Accident at 4th St SE (County Hwy-36) exit [18].,,I-35W S,Minneapolis,Hennepin,MN,37.0,10.0,Cloudy,False,,
3115237,A-3117679,,2,2020-12-08 19:28:57,2020-12-08 21:38:15,44.985419,-93.241127,Accident at 4th St SE (County Hwy-36) exit [18].,,I-35W S,Minneapolis,Hennepin,MN,35.0,10.0,Partly Cloudy,False,,
3115245,A-3117687,,2,2020-12-11 13:30:42,2020-12-11 14:47:54,44.278131,-92.939947,Incident on MN-60 EB near MN-57 Drive with caution.,46500.0, 50th Ave,Kenyon,Goodhue,MN,38.0,10.0,Partly Cloudy,False,,
3115257,A-3117699,,2,2020-12-30 03:13:36,2020-12-30 04:49:38,43.861144,-93.278743,Incident on I-35 SB near MN-30 Expect delays.,,I-35 S,Ellendale,Steele,MN,25.0,10.0,Cloudy,False,,
3115260,A-3117702,,2,2020-10-20 23:58:23,2020-10-21 02:58:33,45.570991,-93.915549,Incident on MN-25 near DUELM RD Drive with caution.,471.0, Highway 25 NE,Foley,Benton,MN,31.0,2.0,Fog,False,,
3115339,A-3117781,,2,2020-10-20 19:58:17,2020-10-20 21:55:29,44.901455,-93.2475,Incident on MN-77 NB near I-35E Drive with caution.,,Cedar Ave S,Minneapolis,Hennepin,MN,32.0,3.0,Light Snow,True,,
3115354,A-3117796,,2,2020-12-30 22:35:10,2020-12-31 00:36:50,45.075691,-93.052428,Accident on CR-E/Exit 115 (I-35E) from MN-96/Exit 117 (I-35E) to I-35E N.,,I-35E N,Saint Paul,Ramsey,MN,,,,False,,
3115393,A-3117835,,2,2020-11-24 19:54:41,2020-11-24 22:54:44,48.361358,-95.743352,Incident on MN-89 near 335TH ST Drive with caution.,,State Highway 89 NE,Gatzke,Marshall,MN,30.0,4.0,Cloudy,False,,
3115424,A-3117866,,2,2020-12-26 18:07:30,2020-12-26 19:48:30,44.01632100000001,-93.252025,Slow traffic on I-35 S from US-218/US-14/Exit 40 (I-35) to CR-14/Exit 32 (I-35) due to accident.,,I-35 S,Owatonna,Steele,MN,18.0,10.0,Fair,False,,
3115431,A-3117873,,2,2020-10-30 23:53:30,2020-10-31 01:07:00,44.940762,-93.34805,Slow traffic on MN-100 from 36th St (MN-100) to Cedar Lake Rd/Stephens Dr (MN-100) due to accident.,,Beltline Hwy N,Minneapolis,Hennepin,MN,37.0,10.0,Fair,False,,
3115458,A-3117900,,2,2020-09-28 10:16:55,2020-09-28 12:35:05,46.854708,-92.459213,Incident on MN-33 NB near SEVILLE RD Drive with caution.,7399.0, Seville Rd,Saginaw,St. Louis,MN,48.0,10.0,Cloudy,False,,
3115461,A-3117903,,2,2020-12-24 18:05:13,2020-12-24 19:23:55,44.862338,-93.424762,Incident on I-494 EB near MN-212 Drive with caution.,,I-494 E,Eden Prairie,Hennepin,MN,4.0,10.0,Fair,False,,
3115466,A-3117908,,3,2020-07-27 18:22:09,2020-07-27 19:07:09,44.9876,-92.96074,At CR-10/10th St/Exit 57 - Vehicle spun around.,,I-694 S,Saint Paul,Washington,MN,79.0,10.0,Partly Cloudy,False,,
3115523,A-3117965,,2,2020-12-24 20:46:10,2020-12-24 23:22:01,44.80762100000001,-93.396867,Accident from Shakopee Byp N to W Old Shakopee Rd.,,W Old Shakopee Rd,Minneapolis,Hennepin,MN,0.0,10.0,Fair,False,,
3115635,A-3118080,,2,2020-12-24 02:47:02,2020-12-24 04:44:09,44.399471999999996,-95.755578,Incident on US-59 near 240TH ST Drive with caution.,2739.0, 240th St,Marshall,Lyon,MN,-2.0,10.0,Fair / Windy,False,,
3115640,A-3118085,,2,2020-10-20 23:40:21,2020-10-21 00:55:32,45.440139,-92.989003,Incident on I-35 NB near COUNTY ROUTE 19 Drive with caution.,,I-35 N,Stacy,Chisago,MN,34.0,3.0,Wintry Mix,False,,
3115661,A-3118106,,2,2020-12-24 17:02:48,2020-12-24 19:34:39,44.924114,-93.27451500000001,Accident on 46th St/Exit 13 (I-35W) from 36th St/Exit 14 (I-35W) to I-35W N.,,I-35W N,Minneapolis,Hennepin,MN,4.0,10.0,Fair,False,,
3115712,A-3118159,,2,2020-11-01 04:06:59,2020-11-01 07:07:10,46.870317,-95.579714,Incident on MN-34 near LAND FRONTAGE RD Drive with caution.,39306.0, State Highway 34,Detroit Lakes,Becker,MN,25.0,10.0,Mostly Cloudy / Windy,False,,
